"player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","return_tds","return_tds_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","fg_0019","fg_0019_sd","fg_2029","fg_2029_sd","fg_3039","fg_3039_sd","fg_4049","fg_4049_sd","fg_50","fg_50_sd","xp","xp_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","idp_solo","idp_solo_sd","idp_sack","idp_sack_sd","idp_int","idp_int_sd","idp_pd","idp_pd_sd","idp_td","idp_td_sd","birthdate","draft_year","injury_status","injury_details","season_year","week"
"Malik Willis","GB","QB","15694","weighted",253.400117508813,139.472719043331,1.95048178613396,1.26498062692551,0.418178613396005,0.520588446799252,35.8660399529965,29.5154423786534,0.222679200940071,0.465365922791456,0.866901684292989,0.79419966043518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-05-25,2022,NA,NA,NA,NA
"Jimmy Garoppolo","LAR","QB","11760","weighted",175.479288135593,143.144144349817,1.26255084745763,1.10771555929377,0.500076271186441,0.491441624948223,2.8553813559322,3.62042599522213,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991-11-02,2014,NA,NA,NA,NA
"Joshua Dobbs","NE","QB","13119","weighted",246.389964747356,137.517090157156,1.75280846063455,1.14010162497308,1.37264394829612,0.890881136336693,18.9353701527615,12.625116836145,0.115276145710928,0.26440613441841,0.197023110066588,0.180499922826177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995-01-26,2017,NA,NA,NA,NA
"Davis Mills","HOU","QB","15252","weighted",209.646807653575,171.931427592752,2.08598187311178,2.34359780951016,0.604209466263847,0.787578953196365,13.4803625377643,11.6151795894618,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2021,NA,NA,NA,NA
"Jacoby Brissett","ARI","QB","12616","weighted",223.160282021152,114.206486533845,1.59327849588719,1.65497556656802,0.717708578143361,0.595567125092684,16.7508813160987,12.5320049873043,0,0,0.118213866039953,0.108299953695706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992-12-11,2016,NA,NA,NA,NA
"Mac Jones","SF","QB","15241","weighted",219.966498237368,113.636198215415,1.4472972972973,0.724373177758582,1.04981198589894,0.587360582371118,11.4435957696827,8.21979787672703,0.0384253819036428,0.08813537813947,0.0788092440266353,0.0721999691304709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2021,NA,NA,NA,NA
"Mitchell Trubisky","BUF","QB","13115","weighted",167.886908541194,91.288351994115,1.66961451247166,1.76308133061801,0.329916855631141,0.471154159727422,16.6787603930461,13.4010631495769,0,0,0.205719324766944,0.210292204890124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994-08-20,2017,NA,NA,NA,NA
"Zach Wilson","MIA","QB","15239","weighted",163.688921282799,98.2085310193013,1.16196793002915,0.704085099013385,0.568192419825073,0.479238044638878,10.234693877551,11.3323788636153,0,0,0.543634596695821,0.311309575068847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2021,NA,NA,NA,NA
"Joe Milton","DAL","QB","16585","weighted",166.498594104308,88.7786769318221,1.28409674981104,0.762673207035766,0.478216175359033,0.759189341371877,8.89644746787604,7.37764306626545,0,0,0.0411438649533888,0.0420584409780248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-03-06,2024,NA,NA,NA,NA
"Nick Mullens","JAC","QB","13968","weighted",174.866485397785,101.717157252883,1.25623363544814,0.934499596558034,1.04942598187311,0.724264278276724,10.5166163141994,9.2723973168333,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2017,NA,NA,NA,NA
"Case Keenum","CHI","QB","10948","weighted",139.693251533742,195.161471607487,1.01226993865031,1.4142135623731,0.506134969325153,0.707106781186548,3.54294478527607,4.94974746830583,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1988-02-12,2012,NA,NA,NA,NA
"Carson Wentz","MIN","QB","12610","weighted",146.0689224572,117.141663788628,1.04719033232628,0.926889838212068,0.586666666666667,0.495930797856278,11.2437059415911,11.0313766473205,0,0,0.262437059415911,0.30660918431094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992-12-30,2016,NA,NA,NA,NA
"Sam Howell","MIN","QB","15693","weighted",98.6351533742331,99.420698869179,0.918486707566462,0.943583944218544,0.575501022494888,0.372319643298063,5.37832310838446,7.58424562132104,0.0446489434219496,0.0508509455693844,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-09-16,2022,NA,NA,NA,NA
"Jalen Milroe","SEA","QB","17033","weighted",142.473991817651,62.9842723923992,0.807714786674459,0.440787234985579,0.807714786674459,0.440787234985579,100.784336645237,101.44059669737,0.815897136177674,0.831227099283421,0.475394506136762,0.350857771207389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-12-13,2025,NA,NA,NA,NA
"Tanner McKee","PHI","QB","15702","weighted",98.245720040282,86.8007956302904,1.72950654582075,2.17903266407094,0.197583081570997,0.345419226804521,12.0090634441088,13.6357849408896,0.0658610271903323,0.115139742268174,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-04-27,2023,"O","Thumb",2025,0
"Tyson Bagent","CHI","QB","16384","weighted",128.679697885196,45.9477013573149,1.04942598187311,0.724264278276724,0.505417925478348,0.620090448530329,9.58006042296073,10.7584639820507,0.329305135951662,0.575698711340869,0.481134608929171,0.56211683790339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-06-08,2023,NA,NA,NA,NA
"Jarrett Stidham","DEN","QB","14063","weighted",84.4584088620342,58.8152542417124,0.581409869083585,0.378017376740327,0.143182275931521,0.174437789435658,7.865055387714,8.67176387261001,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2019,NA,NA,NA,NA
"Brandon Allen","TEN","QB","12621","weighted",90.5504733131923,45.3653292524168,0.753051359516616,0.354108480137616,1.2604833836858,1.12351701799643,6.11581067472306,5.5666766755548,0,0,0.349916079221215,0.40881224574792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992-09-05,2016,NA,NA,NA,NA
"Kyle Allen","DET","QB","13879","weighted",79.7427391742195,61.4223690570548,0.594380664652568,0.370323979297004,0.143182275931521,0.174437789435658,1.02215508559919,1.00285242248368,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2018,NA,NA,NA,NA
"Trey Lance","LAC","QB","15240","weighted",75.974058408862,60.404643512739,0.224753272910373,0.24657181452254,0.143182275931521,0.174437789435658,5.87210473313192,9.04609528485094,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2021,NA,NA,NA,NA
"Teddy Bridgewater","TB","QB","11640","weighted",61.5485196374622,54.8754118523718,0.50257804632427,0.464784112783524,0.0843101711983887,0.149089414881086,2.77139979859013,4.66311174756661,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992-10-10,2014,NA,NA,NA,NA
"Graham Mertz","HOU","QB","17227","weighted",119,NA,1,NA,0,NA,8,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-12-06,2025,NA,NA,NA,NA
"Will Howard","PIT","QB","17036","weighted",89,NA,1,NA,0,NA,6,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-09-24,2025,"IR","Hand",2025,0
"Josh Johnson","WAS","QB","9207","weighted",72.59,NA,0.38,NA,0.34,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986-05-15,2008,NA,NA,NA,NA
"Saquon Barkley","PHI","RB","13604","weighted",NA,NA,NA,NA,NA,NA,1676.19739492616,71.6189199817028,11.8944107624117,1.78333713977498,1.31413290420295,0.325735318070992,NA,NA,NA,NA,305.458303672851,42.4194420086341,2.05610040759962,0.570057118988119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997-02-07,2018,NA,NA,NA,NA
"Derrick Henry","BAL","RB","12626","weighted",NA,NA,NA,NA,NA,NA,1548.7615221507,91.6757053988146,13.9578278677368,1.04325939331211,1.25830177962893,0.364235755955726,NA,NA,NA,NA,152.03438091632,42.7928683187618,0.923694282963722,0.184214614961366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994-07-17,2016,NA,NA,NA,NA
"Bijan Robinson","ATL","RB","16161","weighted",NA,NA,NA,NA,NA,NA,1444.68936766376,103.258371353783,12.1116218364794,0.952250495544497,1.34204846648997,0.309400434247398,NA,NA,NA,NA,457.537001135933,22.5179552804814,2.27951788332367,0.565552484457951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-01-30,2023,NA,NA,NA,NA
"Jonathan Taylor","IND","RB","14802","weighted",NA,NA,NA,NA,NA,NA,1409.16212798183,86.9383820621921,11.0145087217897,1.46018679717717,1.34520068156002,0.32794603457758,NA,NA,NA,NA,193.594494509655,41.7425989921157,1.26953520096684,0.388069518492107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2020,NA,NA,NA,NA
"Josh Jacobs","GB","RB","14073","weighted",NA,NA,NA,NA,NA,NA,1247.40706550549,77.6065544010859,11.8548493909047,0.975498281780707,1.8042313517607,0.438306092853467,NA,NA,NA,NA,318.83541840212,55.193029200588,1.39725965869772,0.58141135867842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2019,NA,NA,NA,NA
"Kyren Williams","LAR","RB","15710","weighted",NA,NA,NA,NA,NA,NA,1281.25272245362,84.313015093183,12.1288606094529,0.849736095074638,2.72301211662249,0.390463433437027,NA,NA,NA,NA,207.406535403256,23.6486021686073,1.79759149202377,0.683698967170632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-08-26,2022,NA,NA,NA,NA
"Bucky Irving","TB","RB","16598","weighted",NA,NA,NA,NA,NA,NA,1210.63110942825,105.5204325947,8.64693849352651,0.848241963812671,1.23038621734192,0.385819913519425,NA,NA,NA,NA,375.727747065505,54.6500407951725,1.75225878023343,0.745632296232155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-08-19,2024,NA,NA,NA,NA
"Ashton Jeanty","LVR","RB","17042","weighted",NA,NA,NA,NA,NA,NA,1239.49809920485,100.73345746988,9.26384945668093,1.21684267531362,2.18667171525937,0.973172902468367,NA,NA,NA,NA,376.067201817493,97.0864897452735,2.04385217149022,0.565642074814468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-12-02,2025,NA,NA,NA,NA
"Jahmyr Gibbs","DET","RB","16162","weighted",NA,NA,NA,NA,NA,NA,1259.21140477092,63.5974567720179,12.0354650543567,2.07275645762986,1.57775463839455,0.300648732888504,NA,NA,NA,NA,501.657735706172,42.8878968384417,2.703043086499,0.633826174454727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-03-20,2023,NA,NA,NA,NA
"Chuba Hubbard","CAR","RB","15261","weighted",NA,NA,NA,NA,NA,NA,1136.45733434305,115.198243149258,8.42339157245632,0.999650446028092,1.85726997349489,0.123891568399991,NA,NA,NA,NA,239.01060204468,44.9645731029861,1.09067885541191,0.191378064459474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2021,NA,NA,NA,NA
"Devon Achane","MIA","RB","16167","weighted",NA,NA,NA,NA,NA,NA,1007.31874290042,123.26827788302,7.29614962619867,1.08984028369742,1.04735895494131,0.534362844211209,NA,NA,NA,NA,530.366550549034,92.8225838668141,4.27431610647834,1.06977296964095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-10-13,2023,NA,NA,NA,NA
"James Cook","BUF","RB","15715","weighted",NA,NA,NA,NA,NA,NA,1092.2566755017,79.7043497494992,9.9105070393446,1.92684437979567,1.34204846648997,0.309400434247398,NA,NA,NA,NA,292.060787580462,45.3841780258064,1.99065161268115,0.239447067568951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-09-25,2022,NA,NA,NA,NA
"Omarion Hampton","LAC","RB","17044","weighted",NA,NA,NA,NA,NA,NA,1029.37464596744,146.252081169289,8.83585110705135,1.47196070500268,2.1894642180992,0.390322210347002,NA,NA,NA,NA,287.247989397955,28.7739044681654,1.30135449688655,0.640636635189224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-03-16,2025,NA,NA,NA,NA
"Tony Pollard","TEN","RB","14085","weighted",NA,NA,NA,NA,NA,NA,1031.7403483529,98.1694347422488,5.86258945475199,0.624223903718208,1.4530859522908,0.28084584484163,NA,NA,NA,NA,254.237493373722,44.9548570204875,0.81669112078758,0.467323847405082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,NA
"Christian McCaffrey","SF","RB","13130","weighted",NA,NA,NA,NA,NA,NA,1093.19449450966,103.188418082746,8.2905831124574,0.929734289523165,2.31035592578569,0.298156119516389,NA,NA,NA,NA,535.803445664521,87.4821815907559,3.71307459295721,0.941009015011164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996-06-07,2017,"Q","Calf",2025,0
"TreVeyon Henderson","NE","RB","17043","weighted",NA,NA,NA,NA,NA,NA,945.149148049981,135.728498593291,6.32329357968536,0.800794082696755,1.65200681560015,0.641393098594375,NA,NA,NA,NA,338.778864066641,115.865186531611,2.30292376223058,1.32197680218474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-10-22,2025,NA,NA,NA,NA
"Chase Brown","CIN","RB","16181","weighted",NA,NA,NA,NA,NA,NA,1029.5155698599,125.436137376454,8.09280861223407,1.28431571017491,1.25830177962893,0.364235755955726,NA,NA,NA,NA,408.868504354411,43.3766855540069,3.12809256156373,0.832469954634319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-03-21,2023,NA,NA,NA,NA
"D'Andre Swift","CHI","RB","14797","weighted",NA,NA,NA,NA,NA,NA,996.74240817872,90.7269031453902,6.24970760233918,1.48244598993548,0.736378265808406,0.313227984940202,NA,NA,NA,NA,305.257160166604,58.1455747344294,1.09492700576381,0.80568635530763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2020,NA,NA,NA,NA
"Breece Hall","NYJ","RB","15708","weighted",NA,NA,NA,NA,NA,NA,968.120265051117,109.640993198044,5.78796480171235,1.05430246286083,1.42894736842105,0.285686558062976,NA,NA,NA,NA,416.608640666414,74.0621846839162,2.49770729219148,0.747833142664098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-05-31,2022,NA,NA,NA,NA
"James Conner","ARI","RB","13146","weighted",NA,NA,NA,NA,NA,NA,1001.54190836804,78.4022451822688,7.90457415784824,1.33102000797077,1.2024706550549,0.408637340145702,NA,NA,NA,NA,323.514623248769,31.2392126499192,1.68593701216312,0.456657121159707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995-05-05,2017,NA,NA,NA,NA
"RJ Harvey","DEN","RB","17068","weighted",NA,NA,NA,NA,NA,NA,867.058947368421,96.2862687271011,5.14974231630607,1.18747305536621,1.45992679540578,0.809828784361041,NA,NA,NA,NA,313.35823551685,99.521195570679,1.85060603659056,0.631996335987627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-02-04,2025,NA,NA,NA,NA
"Aaron Jones","MIN","RB","13319","weighted",NA,NA,NA,NA,NA,NA,918.259984854222,115.630363092852,4.75435375405635,0.737432734434942,2.05267890950398,0.100080371798461,NA,NA,NA,NA,332.604854221886,52.2927955269645,1.90873598467898,0.657789709591785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994-12-02,2017,NA,NA,NA,NA
"Joe Mixon","HOU","RB","13131","weighted",NA,NA,NA,NA,NA,NA,554.599015524423,289.232045039143,4.73724877924045,2.32740567792611,0.996847784929951,0.0430006371673018,NA,NA,NA,NA,182.22642938281,84.0185795199322,1.05415599167966,0.554188339596955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996-07-24,2017,NA,"Foot",2025,0
"Kaleb Johnson","PIT","RB","17048","weighted",NA,NA,NA,NA,NA,NA,836.790071942446,108.674545298889,5.85043733434305,1.99230331237887,1.79158462703521,0.5733709880764,NA,NA,NA,NA,182.323574403635,71.4047680364974,0.953197652404392,0.216683905962682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-08-14,2025,NA,NA,NA,NA
"Quinshon Judkins","CLE","RB","17051","weighted",NA,NA,NA,NA,NA,NA,633.565096554336,231.08045442224,3.9108920582832,1.65147629109366,1.37249148049981,0.288112846315427,NA,NA,NA,NA,159.014502082545,58.620111072747,0.803095067805405,0.381929306427802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-10-29,2025,"S","Undisclosed",2025,0
"Kenneth Walker III","SEA","RB","15711","weighted",NA,NA,NA,NA,NA,NA,938.309049602423,63.6826056752214,8.02400475672094,1.29271722066649,1.04735895494131,0.534362844211209,NA,NA,NA,NA,323.359818250663,46.9586813244198,1.21518494414994,0.490172784514821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-10-20,2022,NA,NA,NA,NA
"Tyrone Tracy","NYG","RB","16747","weighted",NA,NA,NA,NA,NA,NA,874.863687996971,92.2260921154746,5.34883470797732,1.01480584134096,1.85336046951912,0.457224088355978,NA,NA,NA,NA,297.82594471791,57.2565243754437,1.28512969944411,0.452981034653992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-11-23,2024,NA,NA,NA,NA
"Alvin Kamara","NO","RB","13132","weighted",NA,NA,NA,NA,NA,NA,898.460620976903,82.706437329371,5.27312168686104,1.00502296865382,1.04735895494131,0.534362844211209,NA,NA,NA,NA,502.341900795153,76.7904892875968,2.02964241764483,0.276429567467997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996-06-25,2017,NA,NA,NA,NA
"Isiah Pacheco","KC","RB","15749","weighted",NA,NA,NA,NA,NA,NA,850.208527073078,92.830275664362,6.0659947136823,1.46863536016905,1.02791556228701,0.0311299722271119,NA,NA,NA,NA,226.724710336994,48.348149781447,1.19444451388302,0.50736028958596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-03-02,2022,NA,NA,NA,NA
"Jordan Mason","MIN","RB","15972","weighted",NA,NA,NA,NA,NA,NA,717.595766755017,156.341757512587,4.15676917730416,1.24425097002121,0.776423072068661,0.109254291641163,NA,NA,NA,NA,110.091510791367,21.1554455120604,0.432651496682971,0.514714106489699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-05-24,2022,NA,NA,NA,NA
"Javonte Williams","DAL","RB","15256","weighted",NA,NA,NA,NA,NA,NA,709.746255206361,134.96788106793,4.80655054903446,2.15178311056541,1.61465354032563,0.211825536533448,NA,NA,NA,NA,243.242688375615,40.1299700287987,0.899182127981825,0.39756582595871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2021,NA,NA,NA,NA
