TableID,TableName,Name,DataType,Size,Nullable,Description,IsInCSV,Scrambled
1008000,TeamGame,SeasonType,integer,32,False,The type of season that this team corresponds to (1=Regular Season; 2=Preseason; 3=Postseason; 4=Offseason; 5=All-Star),False,False
1008000,TeamGame,Season,integer,32,False,The NFL season of the game,True,False
1008000,TeamGame,Week,integer,32,True,The NFL week of the game (regular season: 1 to 18; preseason: 0 to 4; postseason: 1 to 4). For seasons prior to 2021 there will be 3 preseason weeks,False,False
1008000,TeamGame,Team,string,50,True,The abbreviation [Key] of the team,False,False
1008000,TeamGame,Opponent,string,50,True,The abbreviation [Key] of the opponent team,False,False
1008000,TeamGame,HomeOrAway,string,4,True,Whether the team is home or away,False,False
1008000,TeamGame,Score,integer,32,False,The final score of the team in the game,False,True
1008000,TeamGame,OpponentScore,integer,32,False,The final score of the opponent team in the game,False,True
1008000,TeamGame,TotalScore,integer,32,False,The total points scored by both teams in the game,False,False
1008000,TeamGame,Stadium,string,50,True,Stadium of the event,True,False
1008000,TeamGame,PlayingSurface,string,50,True,The playing surface of the stadium,False,False
1008000,TeamGame,Temperature,integer,32,True,Temperature at game start (Fahrenheit),True,True
1008000,TeamGame,Humidity,integer,32,True,The humidity percentage at the start of the game,False,True
1008000,TeamGame,WindSpeed,integer,32,True,The wind speed at the start of the game (in MPH),False,True
1008000,TeamGame,OverUnder,decimal,32,True,The total points line (over/under) for the team in the game,False,True
1008000,TeamGame,PointSpread,decimal,32,True,The oddsmaker point spread at game start from the perspective of the team (negative numbers indicate the HomeTeam is favored; positive numbers indicate the AwayTeam is favored),False,True
1008000,TeamGame,ScoreQuarter1,integer,32,True,Points scored during Quarter 1 for the team in the game,False,False
1008000,TeamGame,ScoreQuarter2,integer,32,True,Points scored during Quarter 2 for the team in the game,False,False
1008000,TeamGame,ScoreQuarter3,integer,32,True,Points scored during Quarter 3 for the team in the game,False,False
1008000,TeamGame,ScoreQuarter4,integer,32,True,Points scored during Quarter 4 for the team in the game,False,False
1008000,TeamGame,ScoreOvertime,integer,32,False,Points scored during overtime for the team in the game,False,False
1008000,TeamGame,TimeOfPossessionMinutes,integer,32,True,Total time of possession (minutes) by the team in the game,False,True
1008000,TeamGame,TimeOfPossessionSeconds,integer,32,True,Total time of possession (seconds) by the team in the game,False,True
1008000,TeamGame,TimeOfPossession,string,50,True,Total time of possession by the team in the game,False,False
1008000,TeamGame,FirstDowns,integer,32,True,Total first downs by the team in the game,False,True
1008000,TeamGame,FirstDownsByRushing,integer,32,True,Total rushing first downs by the team in the game,False,True
1008000,TeamGame,FirstDownsByPassing,integer,32,True,Total passing first downs by the team in the game,False,True
1008000,TeamGame,FirstDownsByPenalty,integer,32,True,Total first downs by opponent's penalty by the team in the game,False,True
1008000,TeamGame,OffensivePlays,integer,32,False,Number of offensive plays run by the team in the game,False,True
1008000,TeamGame,OffensiveYards,integer,32,False,Total offensive yards gained by the team in the game,False,True
1008000,TeamGame,OffensiveYardsPerPlay,decimal,32,False,Average yards gained per offensive play by the team in the game,False,True
1008000,TeamGame,Touchdowns,integer,32,True,Total touchdowns scored by the team in the game,False,True
1008000,TeamGame,RushingAttempts,integer,32,True,Total rushing attempts by the team in the game,False,True
1008000,TeamGame,RushingYards,integer,32,True,Total rushing yards by the team in the game,False,True
1008000,TeamGame,RushingYardsPerAttempt,decimal,32,False,Total rushing yards per attempt by the team in the game,False,True
1008000,TeamGame,RushingTouchdowns,integer,32,True,Total rushing touchdowns by the team in the game,False,True
1008000,TeamGame,PassingAttempts,integer,32,True,Total passes thrown by the team in the game,False,True
1008000,TeamGame,PassingCompletions,integer,32,True,Total passes completed by the team in the game,False,True
1008000,TeamGame,PassingYards,integer,32,True,Total passing yards by the team in the game,False,True
1008000,TeamGame,PassingTouchdowns,integer,32,True,Total passing touchdowns by the team in the game,False,True
1008000,TeamGame,PassingInterceptions,integer,32,True,Total interceptions thrown by the team in the game,False,True
1008000,TeamGame,PassingYardsPerAttempt,decimal,32,False,Total average passing yards per attempt by the team in the game,False,True
1008000,TeamGame,PassingYardsPerCompletion,decimal,32,False,Total average passing yards per completion by the team in the game,False,True
1008000,TeamGame,CompletionPercentage,decimal,32,False,The date and time of the game (in US Eastern Time),False,True
1008000,TeamGame,PasserRating,decimal,32,True,The team's passer rating in the game,False,True
1008000,TeamGame,ThirdDownAttempts,integer,32,True,Total third down attempts by the team in the game,False,True
1008000,TeamGame,ThirdDownConversions,integer,32,True,Total percentage of third downs converted by the team in the game,False,True
1008000,TeamGame,ThirdDownPercentage,decimal,32,True,Percentage of third downs converted,True,True
1008000,TeamGame,FourthDownAttempts,integer,32,True,Total fourth down attempts by the team in the game,False,True
1008000,TeamGame,FourthDownConversions,integer,32,True,Total fourth down conversions by the team in the game,False,True
1008000,TeamGame,FourthDownPercentage,decimal,32,True,Percentage of fourth downs converted by the team in the game,False,True
1008000,TeamGame,RedZoneAttempts,integer,32,True,Total red zone opportunities by the team in the game,False,True
1008000,TeamGame,RedZoneConversions,integer,32,True,Total red zone opportunities converted into touchdowns by the team in the game,False,True
1008000,TeamGame,GoalToGoAttempts,integer,32,True,This field is deprecated,False,True
1008000,TeamGame,GoalToGoConversions,integer,32,True,This field is deprecated,False,True
1008000,TeamGame,ReturnYards,integer,32,True,Total punt and defensive return yards by the team in the game,False,True
1008000,TeamGame,Penalties,integer,32,True,Total penalties committed by the team in the game,False,True
1008000,TeamGame,PenaltyYards,integer,32,True,Total penalty yards enforced against the team,False,True
1008000,TeamGame,Fumbles,integer,32,True,Total fumbles by the team in the game,False,True
1008000,TeamGame,FumblesLost,integer,32,True,Total fumbles lost by the team in the game,False,True
1008000,TeamGame,TimesSacked,integer,32,True,Total number of sacks allowed by the team in the game,False,True
1008000,TeamGame,TimesSackedYards,integer,32,True,Total sack yards allowed by the team in the game,False,True
1008000,TeamGame,QuarterbackHits,integer,32,True,Total quarterback hits by the team in the game. Note: This is a defensive stat that includes sacks,False,True
1008000,TeamGame,TacklesForLoss,integer,32,True,Total tackles for loss by the team in the game. Note: These are tackles behind the line of scrimmage for loss of yards (including sacks),False,True
1008000,TeamGame,Safeties,integer,32,True,Total defensive safeties scored by the team in the game,False,True
1008000,TeamGame,Punts,integer,32,True,Total number of punts by the team in the game,False,True
1008000,TeamGame,PuntYards,integer,32,True,Total punt yards by the team in the game,False,True
1008000,TeamGame,PuntAverage,decimal,32,False,The average number of yards per punt by the team in the game,False,True
1008000,TeamGame,Giveaways,integer,32,False,Total number of giveaways by the team in the game,False,True
1008000,TeamGame,Takeaways,integer,32,False,Total takeaways by the team in the game,False,True
1008000,TeamGame,TurnoverDifferential,integer,32,False,Total turnover differential (takeaways minus giveaways) by the team in the game,False,True
1008000,TeamGame,OpponentScoreQuarter1,integer,32,True,Points scored during Quarter 1 for the opponent team in the game,False,False
1008000,TeamGame,OpponentScoreQuarter2,integer,32,True,Points scored during Quarter 2 for the opponent team in the game,False,False
1008000,TeamGame,OpponentScoreQuarter3,integer,32,True,Points scored during Quarter 3 for the opponent team in the game,False,False
1008000,TeamGame,OpponentScoreQuarter4,integer,32,True,Points scored during Quarter 4 for the opponent team in the game,False,False
1008000,TeamGame,OpponentScoreOvertime,integer,32,False,Points scored during overtime for the opponent team in the game,False,False
1008000,TeamGame,OpponentTimeOfPossessionMinutes,integer,32,True,Total time of possession minutes for the opponent team in the game,False,True
1008000,TeamGame,OpponentTimeOfPossessionSeconds,integer,32,True,Total time of possession seconds for the opponent team in the game,False,True
1008000,TeamGame,OpponentTimeOfPossession,string,50,True,Total time of possession for the opponent team in the game,False,False
1008000,TeamGame,OpponentFirstDowns,integer,32,True,Total first downs converted by the opponent team in the game,False,True
1008000,TeamGame,OpponentFirstDownsByRushing,integer,32,True,Total rushing first downs by the opponent team in the game,False,True
1008000,TeamGame,OpponentFirstDownsByPassing,integer,32,True,Total passing first downs converted by the opponent team in the game,False,True
1008000,TeamGame,OpponentFirstDownsByPenalty,integer,32,True,Total first downs by penalty for the opponent team in the game,False,True
1008000,TeamGame,OpponentOffensivePlays,integer,32,False,Total offensive plays by the opponent team in the game,False,True
1008000,TeamGame,OpponentOffensiveYards,integer,32,False,Total offensive yards gained by the opponent team in the game,False,True
1008000,TeamGame,OpponentOffensiveYardsPerPlay,decimal,32,False,Average yards gained per offensive play by the opponent team in the game,False,True
1008000,TeamGame,OpponentTouchdowns,integer,32,True,Total touchdowns scored by the opponent team in the game,False,True
1008000,TeamGame,OpponentRushingAttempts,integer,32,True,Total rushing attempts by the opponent team in the game,False,True
1008000,TeamGame,OpponentRushingYards,integer,32,True,Total rushing yards by the opponent team in the game,False,True
1008000,TeamGame,OpponentRushingYardsPerAttempt,decimal,32,False,Average rushing yards gained per attempt by the opponent team in the game,False,True
