player_id,mfl_id,gsis_id,sleeper_id,espn_id,yahoo_id,pfr_id,fantasypros_id,pff_id,cbs_id,ktc_id,sportradar_id,fleaflicker_id,rotowire_id,rotoworld_id,stats_id,stats_global_id,fantasy_data_id,swish_id,cfbref_id,nfl_id,name,merge_name,name_last_first,position,team,birthdate,draft_year,xref_correction_status
111,17143,00-0040133,12601,4685596,,ThomAz00,,156277,28875404,,6aa62324-5bbb-4059-bd22-65ad7a8cdb74,,18585,,41872,0,,,,58278,Azareye'h Thomas,azareyeh thomas,"Thomas, Azareye'h",CB,NYJ,2004-07-06,2025,original
112,17144,00-0040733,12597,4869523,,EmmaNi00,27053,158121,28903245,,03af2f58-94a2-403d-b183-0ffad62795fa,,18617,,41820,0,,,,58240,Nick Emmanwori,nick emmanwori,"Emmanwori, Nick",S,SEA,2004-02-07,2025,original
113,17145,00-0040141,12588,4685617,,WinsKe02,27035,164192,28891495,,1dd1308d-3ca4-4972-abc4-0dae40726900,,18620,,41857,0,,,,58287,Kevin Winston,kevin winston,"Winston, Kevin",S,TEN,2003-12-02,2025,original
114,17146,00-0040672,12554,4431615,,WillTy02,,145080,26699409,,7981290b-8045-4714-b19b-caffc04edc2c,,18684,,41813,0,,,,58230,Tyleik Williams,tyleik williams,"Williams, Tyleik",DT,DET,2003-02-25,2025,original
115,17147,00-0040579,12578,4876017,,SchwCa00,27236,146401,26724333,,c81bb255-a30e-4488-9696-e624f0ff9042,,18717,,41818,0,,,,58238,Carson Schwesinger,carson schwesinger,"Schwesinger, Carson",LB,CLE,2003-02-24,2025,original
116,17148,00-0040721,12590,4430835,,CollAl01,27079,123110,3168167,,d81084a7-c3bd-4746-883c-12797db9859a,,18685,,41828,0,,,,58248,Alfred Collins,alfred collins,"Collins, Alfred",DT,SFO,2001-10-08,2025,original
117,17149,00-0040744,12594,4566154,,TuimJT00,26104,145074,26725187,,2f930253-2560-4d50-aa9e-512fa00dc902,,18661,,41830,0,,,,58250,JT Tuimoloau,jt tuimoloau,"Tuimoloau, JT",DE,IND,2003-05-10,2025,original
118,17150,00-0040752,12583,4876057,,OladOl00,27283,146302,26723538,,215c9c0f-d492-4fdd-9a53-c3a9c52345a2,,18669,,41837,0,,,,58257,Oluwafemi Oladejo,oluwafemi oladejo,"Oladejo, Oluwafemi",DE,TEN,2003-09-20,2025,original
119,17151,00-0040741,12616,4432804,,TurnSh00,,131273,26728030,,c70d84d3-b202-42e3-8e6e-5d87170960aa,,18577,,41847,0,,,,58267,Shemar Turner,shemar turner,"Turner, Shemar",DT,CHI,2003-01-14,2025,original
120,17152,00-0040748,12615,4591008,,NormOm00,,131624,3162348,,04648fce-0bba-40d4-98c0-e18c48e32567,,18705,,41848,0,,,,58268,Omarr Norman-Lott,omarr norman-lott,"Norman-Lott, Omarr",DT,KCC,2002-03-11,2025,original
121,17153,00-0040749,12604,4602197,,MukuAn00,27081,144129,26698125,,0cb34ce3-42de-42d3-88a4-d242e43b2e34,,18626,,41849,0,,,,58269,Andrew Mukuba,andrew mukuba,"Mukuba, Andrew",S,PHI,2002-12-07,2025,original
122,17154,00-0040694,12581,4426542,,AlexDa01,,98333,3125553,,13a06c0d-d946-4a00-bd7a-e9131aaa09cb,,18696,,41856,0,,,,58270,Darius Alexander,darius alexander,"Alexander, Darius",DT,NYG,2000-08-26,2025,original
123,17155,00-0040640,12623,4684432,,GillAs00,,144154,26702432,,ccc1bab9-c77d-4d01-857f-9b240b86301a,,18667,,41886,0,,,,58271,Ashton Gillotte,ashton gillotte,"Gillotte, Ashton",DE,KCC,2002-10-30,2025,original
124,17156,00-0040641,12584,4430330,,PortDa00,,99553,3123668,,8a80dfe2-96c3-4183-89a9-b2525917c263,,18589,,41876,0,,,,58273,Darien Porter,darien porter,"Porter, Darien",CB,LVR,2001-01-06,2025,original
125,17157,00-0040669,12535,5123663,,TeSlIs00,27446,172430,29122587,1813,41e5e4a9-f04c-462e-a1d1-e35a8115b974,,18642,,41865,0,,,,58275,Isaac TeSlaa,isaac teslaa,"TeSlaa, Isaac",WR,DET,2002-02-20,2025,original
126,17158,00-0040642,12618,4429040,,BrouVe00,,123107,3162792,,899433ed-9e60-4786-ac45-32c415da04c0,,18699,,41875,0,,,,58276,Vernon Broughton,vernon broughton,"Broughton, Vernon",DT,NOS,2001-07-15,2025,original
127,17159,00-0040135,12630,4573188,,MartNi01,27139,144667,26701189,,47d7bf64-314d-4f9a-a0b4-d928efc7d0da,,18730,,41867,0,,,,58280,Nick Martin,nick martin,"Martin, Nick",LB,SFO,2002-10-13,2025,original
128,17160,00-0040136,12610,4429166,,UmanPr00,26130,124398,3175460,,33d3d9a0-1bac-4a33-b1f5-381f5634c988,,18492,,41862,0,,,,58282,Princely Umanmielen,princely umanmielen,"Umanmielen, Princely",DE,CAR,2002-04-18,2025,original
129,17161,00-0040137,12579,4428996,,BurcJo00,,124227,3169604,,930464fc-202d-4592-9a04-ef830194cef0,,18664,,41880,0,,,,58283,Jordan Burch,jordan burch,"Burch, Jordan",DE,ARI,2001-10-10,2025,original
130,17162,00-0040139,12625,4682909,,WallJu00,,144980,26696282,,90e8fdb2-7758-4293-b25c-0c6d6255261c,,18606,,41878,0,,,,58285,Justin Walley,justin walley,"Walley, Justin",CB,IND,2002-09-22,2025,original
131,17163,00-0040143,12605,4912847,,ParrJa01,27257,157777,28899124,,5c292ee4-9ffa-4ee3-afe6-d7ce5001b003,,18591,,41869,0,,,,58289,Jacob Parrish,jacob parrish,"Parrish, Jacob",CB,TBB,2004-02-29,2025,original
132,17164,00-0040670,12622,4610705,,WillNo01,,128375,3167676,,7d2f964c-1e5d-4f13-a169-62b4a9e35f2c,,18593,,41874,0,,,,58290,Nohl Williams,nohl williams,"Williams, Nohl",CB,KCC,2002-09-23,2025,original
133,17165,00-0040144,12620,5089178,,CaldJa00,,162505,28912553,,f2d4b707-f118-46b8-9697-e0506f29a987,,18692,,41887,0,,,,58291,Jamaree Caldwell,jamaree caldwell,"Caldwell, Jamaree",DT,LAC,2000-08-30,2025,original
134,17166,00-0040145,12632,4683347,,RansCa00,,147264,26701502,,12a65657-e762-4238-a080-147f21e6a962,,18597,,41855,0,,,,58293,Caleb Ransaw,caleb ransaw,"Ransaw, Caleb",S,JAC,2002-12-22,2025,original
135,17167,00-0040643,12619,4683813,,SankJo00,27210,151097,26705792,,910ab530-d255-47be-b041-135ee92b1abf,,18628,,41879,0,,,,58298,Jonas Sanker,jonas sanker,"Sanker, Jonas",S,NOS,2002-11-23,2025,original
136,17168,00-0040149,12626,4594277,,SmitJa11,,146422,26720327,,65a9a4da-5aac-4596-ba66-ec3e467463b8,,18611,,41871,0,,,,58302,Jaylin Smith,jaylin smith,"Smith, Jaylin",CB,HOU,2003-11-05,2025,original
137,17169,00-0040152,12631,4565200,,StouUp00,,121906,3161516,,c2e8a5f9-98db-4f9d-8720-c919db450134,,18605,,41884,0,,,,58305,Upton Stout,upton stout,"Stout, Upton",CB,SFO,2002-01-09,2025,original
138,17170,00-0040153,12628,4603189,,JoneSa01,,146782,26695727,,51b134e9-4aed-4dfc-a2dd-ed03f42b3c0e,,18665,,41868,0,,,,58306,Sai'vion Jones,saivion jones,"Jones, Sai'vion",DT,DEN,2003-07-03,2025,original
139,17171,00-0040705,12540,4431268,,DikeCh00,27315,129918,3162452,1814,1e95c7fc-ecf7-4fcb-82d8-d77e2b6872d5,,18641,,,0,,,,58308,Chimere Dike,chimere dike,"Dike, Chimere",WR,TEN,2001-12-14,2025,original
140,17172,00-0040716,12654,4428930,,WoodCr00,27242,100612,3127716,,2ed92c83-4e76-4632-abb8-704a2c6c6a2c,,18632,,41897,0,,,,58311,Craig Woodson,craig woodson,"Woodson, Craig",S,NEP,2001-02-20,2025,original
141,17173,00-0040723,12653,4427716,,KiseJa00,27243,97889,3124190,,870b148e-5abc-4dcf-a70c-db0df4b4dd75,,18727,,41901,0,,,,58312,Jack Kiser,jack kiser,"Kiser, Jack",LB,JAC,2000-09-10,2025,original
142,17174,00-0040710,12652,4831989,,WalkDe04,,163783,28900765,,9514d4d4-f32a-477d-9eda-a76ae9e28a77,,18691,,41894,0,,,,58314,Deone Walker,deone walker,"Walker, Deone",DT,BUF,2004-03-11,2025,original
143,17175,00-0040582,12539,4429105,,SmitAr01,22965,124039,3163930,1815,8c7c7f4c-f8cc-4e02-aa0f-f794a1afd6ae,,18646,,41896,0,,,,58315,Arian Smith,arian smith,"Smith, Arian",WR,NYJ,2001-10-11,2025,original
144,17176,00-0040662,12651,4569586,,RobiTy02,,101446,3123514,,193ab2af-e24e-4abc-aad7-196328445984,,18688,,41921,0,,,,58316,Ty Robinson,ty robinson,"Robinson, Ty",DT,PHI,2001-05-03,2025,original
145,17177,00-0040711,12649,4686308,,WestCJ00,,130507,3164056,,4e1e4a5a-a8c2-45e8-8c0b-c8ac10724666,,18702,,41916,0,,,,58318,CJ West,cj west,"West, CJ",DT,SFO,2002-06-12,2025,original
146,17178,00-0040645,12648,4429071,,SimoCo01,27264,129757,3169584,,bb0b9a85-f3f0-40e5-86fe-0434494caf17,,18723,,41918,0,,,,58320,Cody Simon,cody simon,"Simon, Cody",LB,ARI,2002-04-01,2025,original
147,17179,00-0040156,12647,4431194,,BowmBi01,27187,144638,26699909,,4f423d1f-622b-45e7-a8c7-18d37d27978b,,18618,,41911,0,,,,58323,Billy Bowman,billy bowman,"Bowman, Billy",S,ATL,2003-01-29,2025,original
148,17180,00-0040158,12645,5085355,,WalkDa03,27091,164231,28883913,,d5b3eaa3-b6ad-4794-ad61-6a9293a71738,,18670,,41910,0,,,,58326,David Walker,david walker,"Walker, David",DE,TBB,2000-06-03,2025,original
149,17181,00-0040159,12611,4429110,,RansLa00,24724,129755,3169620,,05179d37-cbaf-4ff1-9a24-c3d9194aab39,,18625,,41912,0,,,,58327,Lathan Ransom,lathan ransom,"Ransom, Lathan",S,CAR,2002-07-16,2025,original
150,17182,00-0040010,12644,4683643,,SorrBa00,,144739,26730646,,6120d1a4-44bb-478d-8911-a7543418f1ad,,18666,,41924,0,,,,58329,Barryn Sorrell,barryn sorrell,"Sorrell, Barryn",DE,GBP,2002-12-22,2025,original
151,17183,00-0040161,12643,4432333,,KennKy00,,122483,3162117,,83573dd8-c19e-4e20-9c3d-056418bf3842,,18668,,41890,0,,,,58330,Kyle Kennard,kyle kennard,"Kennard, Kyle",DE,LAC,2001-12-12,2025,original
152,17184,00-0040164,12641,4602667,,LaneJa00,27454,121811,3162484,1816,2ec24c7a-8d5d-453a-b45d-03eb27c645d0,,18643,,41920,0,,,,58333,Jaylin Lane,jaylin lane,"Lane, Jaylin",WR,WAS,2002-05-01,2025,original
153,17185,00-0040069,12640,4698244,,BuchTe00,27146,142172,3162246,,3dbb3f2f-f605-4a09-bced-2c45d985c994,,18734,,41908,0,,,,58334,Teddye Buchanan,teddye buchanan,"Buchanan, Teddye",LB,BAL,2002-10-03,2025,original
154,17186,00-0040165,12639,4692024,,MoorMa04,24708,123928,3170861,,469e4a2a-d6f0-49fc-bd82-42e88356530a,,18631,,41895,0,,,,58335,Malachi Moore,malachi moore,"Moore, Malachi",S,NYJ,2001-09-13,2025,original
155,17187,00-0040166,12638,4428350,,RileQu00,,97539,3124979,,3edaf8a7-e949-4f9b-be56-e0bf627ee7eb,,18600,,41915,0,,,,58336,Quincy Riley,quincy riley,"Riley, Quincy",CB,NOS,2001-05-26,2025,original
156,17188,00-0040167,12637,4429970,,HyppRu00,27518,129516,,,8da4c940-6483-46e7-af3b-c49e8d2355c7,,18814,,41923,0,,,,58337,Ruben Hyppolite,ruben hyppolite,"Hyppolite, Ruben",LB,CHI,2001-09-16,2025,original
157,17189,00-0040168,12636,4692048,,RobiQu00,,123932,3170862,,9d313477-3091-403a-a1d6-1f1e7e5ac4c4,,18676,,41889,0,,,,58339,Quandarrius Robinson,quandarrius robinson,"Robinson, Quandarrius",DE,DEN,2001-05-12,2025,original
158,17190,00-0040169,12635,4429109,,HemiTo00,,124238,3169805,,9808be58-a38d-463c-9d9c-537c0a03fb55,,18704,,41893,0,,,,58340,Tonka Hemingway,tonka hemingway,"Hemingway, Tonka",DT,LVR,2001-10-31,2025,original
159,17191,00-0040171,12587,4611993,,FarmJo00,,143880,26701499,,541acdf2-8f7e-4543-b344-d7d4a0ce783b,,18695,,41898,0,,,,58342,Joshua Farmer,joshua farmer,"Farmer, Joshua",DT,NEP,2003-01-17,2025,original
160,17192,00-0040172,12634,4431466,,WatkJo00,27486,122730,3164736,1817,bd65c350-6044-415a-8749-e70a3b8f86e2,,18647,,41917,0,,,,58343,Jordan Watkins,jordan watkins,"Watkins, Jordan",WR,SFO,2002-02-15,2025,original
161,17193,00-0040173,12683,4629149,,IngrTy00,,146730,26694523,,1a5dd0e3-f01b-4330-a711-3f00c8d1cad5,,18693,,41925,0,,,,58344,Tyrion Ingram-Dawkins,tyrion ingram-dawkins,"Ingram-Dawkins, Tyrion",DT,MIN,2003-06-26,2025,original
162,17194,00-0040174,12682,4687513,,JackCa01,,121769,3166846,,194fc092-1fd9-4723-9bef-57658a002b76,,18686,,41926,0,,,,58345,Cam Jackson,cam jackson,"Jackson, Cam",DT,CAR,2002-08-07,2025,original
163,17195,00-0040647,12680,4430838,,MillRy02,,122907,3163334,,29a06739-05aa-45e9-ba8f-cb4a7e7d975a,,18697,,41928,0,,,,58347,Rylie Mills,rylie mills,"Mills, Rylie",DT,SEA,2001-08-20,2025,original
164,17196,00-0040175,12679,4837188,,PhilJo02,,157619,28875263,,b8c1665f-5e43-4370-88b8-a73a6dee7a23,,18707,,41929,0,,,,58348,Jordan Phillips,jordan phillips,"Phillips, Jordan",DT,MIA,2004-06-30,2025,original
165,17197,00-0040071,12678,4689651,,McWiMa01,,121497,3167995,,c603e45d-8112-4553-be24-42c3e0d858b5,,18604,,41931,0,,,,58350,Mac McWilliams,mac mcwilliams,"McWilliams, Mac",CB,PHI,2001-11-29,2025,original
166,17198,00-0040176,12677,4431424,,SwinBr01,,131726,3163018,,84863fc2-015f-49b6-9d68-23cca7096d9c,,18660,,41932,0,,,,58351,Bradyn Swinson,bradyn swinson,"Swinson, Bradyn",DE,FA,2002-07-04,2025,original
167,17199,00-0040585,12676,4431118,,HamiTy00,,66298,3169617,,cf6d1752-4c9d-4960-ba59-74cdd16c332a,,18690,,41934,0,,,,58353,Ty Hamilton,ty hamilton,"Hamilton, Ty",DT,LAR,2002-04-15,2025,original
168,17200,00-0040178,12675,4432730,,MarsJa00,,146704,26702648,,93c12de7-1d9c-44a3-aaf4-0382eae0d917,,18614,,41936,0,,,,58355,Jason Marshall,jason marshall,"Marshall, Jason",CB,MIA,2002-09-06,2025,original
169,17201,00-0040011,12614,4685400,,JameSh00,27260,157749,28900606,,5c012614-be18-4d9f-8134-112e40e5f54f,,18731,,41938,0,,,,58357,Shemar James,shemar james,"James, Shemar",LB,DAL,2004-06-24,2025,original
170,17202,00-0040182,12673,4431664,,TradDa00,27090,144900,26699623,,a4eabafc-a847-4a0d-8f67-28d3b422c14f,,18630,,41941,0,,,,58360,Dante Trader,dante trader,"Trader, Dante",S,MIA,2003-02-13,2025,original
171,17203,00-0040072,12672,4602389,,BassJe00,27295,146552,26698017,,fb38f3cd-8e90-4c41-b10e-0ed37d97c3bc,,18725,,41942,0,,,,58361,Jeffrey Bassa,jeffrey bassa,"Bassa, Jeffrey",LB,KCC,2002-09-20,2025,original
172,17204,00-0040183,12671,4690795,,RobeEl01,,122222,3168747,,5ab83529-db28-47c6-80a7-6d42401ddb51,,18675,,41943,0,,,,58362,Elijah Roberts,elijah roberts,"Roberts, Elijah",DT,TBB,2001-12-24,2025,original
173,17205,00-0040184,12670,4430870,,LambKe01,24372,129789,3163041,1818,2f6580d2-6f19-4a03-99e8-4dbd9ebf2a73,,18650,,41944,0,,,,58363,KeAndre Lambert-Smith,keandre lambert-smith,"Lambert-Smith, KeAndre",WR,LAC,2001-10-16,2025,original
174,17206,00-0040012,12669,4683059,,OlivCo00,,144664,26694511,,06b22647-5eb6-4e2b-9943-cda9758305c8,,18672,,41945,0,,,,58364,Collin Oliver,collin oliver,"Oliver, Collin",DE,GBP,2002-09-23,2025,original
175,17207,00-0040185,12668,4693337,,SiglMa00,27477,125305,3175295,,617c4aee-a205-49de-8a16-655bb6f08143,,18634,,41946,0,,,,58365,Marques Sigle,marques sigle,"Sigle, Marques",S,SFO,2002-07-18,2025,original
176,17208,00-0040186,12666,4700136,,MauiFr00,,146521,26718821,,8b7b163e-d0a7-4dde-b7b5-8da96d220e5d,,18739,,41948,0,,,,58367,Francisco Mauigoa,francisco mauigoa,"Mauigoa, Francisco",LB,NYJ,2003-03-17,2025,original
177,17209,00-0040188,12665,4430947,,BlacYa00,,129460,3162512,,9331aafb-e40a-4b33-8f8c-d2c1fb798782,,18706,,41950,0,,,,58369,Yahya Black,yahya black,"Black, Yahya",DT,PIT,2002-04-21,2025,original
178,17210,00-0040191,12662,4572685,,FrazZa01,,104231,3122147,,8e4ef0be-4bc6-4569-b062-313e4179e02d,,18607,,41955,0,,,,58374,Zah Frazier,zah frazier,"Frazier, Zah",CB,CHI,2000-10-05,2025,original
179,17211,00-0040192,12661,4596480,,HancJo00,,145067,26693514,,29c9a3bb-69ff-4c45-8db3-08ca6d558342,,18602,,41956,0,,,,58375,Jordan Hancock,jordan hancock,"Hancock, Jordan",S,BUF,2003-08-12,2025,original
180,17212,00-0040588,12659,4602943,,PaulCh01,27197,146640,26700940,,6e74b967-c938-44d8-97df-c15086086938,,18493,,41958,0,,,,58377,Chris Paul,chris paul,"Paul, Chris",LB,SEA,2002-11-04,2025,original
181,17213,00-0040194,12658,4573699,,HaweJa00,27469,109374,3135324,,87304bcd-83f1-4e59-b9cb-6474f7e0dc01,,18538,,41959,0,,,,58378,Jackson Hawes,jackson hawes,"Hawes, Jackson",TE,BUF,2000-12-06,2025,original
182,17214,00-0040195,12657,4432668,,BurkDe01,,145070,26696925,,51d70da6-cd09-4f2d-8b1a-1a458bea1d8a,,18596,,41960,0,,,,58379,Denzel Burke,denzel burke,"Burke, Denzel",CB,ARI,2002-11-10,2025,original
183,17215,00-0040649,12656,4691688,,OuztRo00,27473,146594,26697728,,fc472cd5-1a00-4bd9-ab41-6eb7e50f0d21,,18624,,41961,0,,,,58380,Robbie Ouzts,robbie ouzts,"Ouzts, Robbie",RB,SEA,2002-09-06,2025,original
184,17216,00-0040196,12655,4692555,,BaroTy00,,124268,3171903,,8dcb1e01-e200-4ba0-be45-1dc8871d9838,,18491,,41962,0,,,,58381,Tyler Baron,tyler baron,"Baron, Tyler",DE,NYJ,2001-10-22,2025,original
185,17217,00-0040197,12687,4568703,,StroDo01,,123366,3169956,,fb62cc43-b6b8-4498-81b5-747ade6d0efa,,18592,,42002,0,,,,58382,Dorian Strong,dorian strong,"Strong, Dorian",CB,BUF,2002-03-14,2025,original
186,17218,00-0040073,12714,5083656,,KoneBi00,,159385,28887515,,befc6f0c-3f07-4852-b719-01ae6cb1dc7d,,18595,,41992,0,,,,58383,Bilhal Kone,bilhal kone,"Kone, Bilhal",CB,BAL,2002-03-03,2025,original
187,17219,00-0040199,12689,4430896,,PeguJJ00,,123998,3169135,,c4ea4298-027d-47c6-b1c7-7cb7a4c1bd6a,,18687,,41995,0,,,,58385,JJ Pegues,jj pegues,"Pegues, JJ",DT,LVR,2001-11-25,2025,original
188,17220,00-0040200,12713,4569923,,BorrAn00,,143934,26699665,,80dce1ba-c997-47e6-a37e-e92fefcbdc1b,,18743,,41980,0,,,,58387,Andres Borregales,andres borregales,"Borregales, Andres",PK,NEP,2002-01-02,2025,original
189,17221,00-0040201,12712,4570469,,HarrMa10,,97230,3129271,,bf0296be-fea7-4629-99f7-b91793a744c1,,18599,,41993,0,,,,58388,Marcus Harris,marcus harris,"Harris, Marcus",CB,TEN,2001-03-06,2025,original
190,17222,00-0040074,12711,4697745,,LoopTy00,27534,131582,3174704,,a6b8b5d3-a2f2-4532-ade3-dc122b6b240c,,18742,,41988,0,,,,58391,Tyler Loop,tyler loop,"Loop, Tyler",PK,BAL,2001-08-04,2025,original
191,17223,00-0040204,12710,4432758,,ReedJa04,,145100,26696291,,ba695d50-4e27-4804-91ed-4ec9321b3346,,18633,,41991,0,,,,58392,Jaylen Reed,jaylen reed,"Reed, Jaylen",S,HOU,2003-01-29,2025,original
192,17224,00-0040207,12691,4692033,,SmitTi02,,123935,3170853,,531330e7-3326-4ebd-90f8-004c4ea2edca,,17899,,41974,0,,,,58395,Tim Smith,tim smith,"Smith, Tim",DT,FA,2002-08-09,2025,original
193,17225,00-0040209,12708,4576129,,McLeJa00,,122248,3172294,,89c2a23b-613c-4131-986a-2c274340847a,,18729,,41981,0,,,,58399,Jalen McLeod,jalen mcleod,"McLeod, Jalen",DE,JAC,2002-06-05,2025,original
194,17226,,12706,4710422,,,,,26725394,,02f4a8d3-3236-4e3b-a760-960bef3d3714,,18678,,41963,0,,,,,Ahmed Hassanein,ahmed hassanein,"Hassanein, Ahmed",DE,FA,2002-07-09,2025,original
195,17227,00-0040211,12705,4426335,,MertGr00,23186,97994,3122664,,54cfd592-9878-4ac3-ab29-f00f8b2e9440,,18653,,41975,0,,,,58402,Graham Mertz,graham mertz,"Mertz, Graham",QB,HOU,2000-12-06,2025,original
196,17228,00-0040016,12704,4429136,,BrinWa00,,124013,3162980,,93246c54-f4ab-43bf-8666-bb7c1895b544,,18694,,41984,0,,,,58403,Warren Brinson,warren brinson,"Brinson, Warren",DT,GBP,2002-02-04,2025,original
197,17229,00-0040213,12702,4880675,,LaneRa00,,144326,26707416,,6f511f3c-2288-4726-8fff-39cd874907dd,,18636,,41978,0,,,,58405,Rayuan Lane,rayuan lane,"Lane, Rayuan",S,JAC,2003-07-21,2025,original
198,17230,00-0040214,12701,4588300,,KingKo00,27225,145097,26693554,,22b01678-952c-4923-b1a9-1249aa1e0791,,18724,,41966,0,,,,58406,Kobe King,kobe king,"King, Kobe",LB,MIN,2003-01-28,2025,original
199,17231,00-0040215,12700,4708049,,BartGa00,26002,144013,26702972,,c1b41bdc-c726-4ee5-910f-b5e4a00412a3,,18573,,41994,0,,,,58407,Gavin Bartholomew,gavin bartholomew,"Bartholomew, Gavin",TE,MIN,2003-04-30,2025,original
200,17232,00-0040075,12699,4690143,,WestLa01,27447,123616,3170389,1823,f4e1d4de-95e9-452e-95ab-3555989d90bb,,18567,,42000,0,,,,58408,LaJohntay Wester,lajohntay wester,"Wester, LaJohntay",WR,BAL,2002-03-29,2025,original
201,17233,00-0040216,12684,4427984,,MedrKa00,,100655,3127760,,951a4569-432c-4f85-8623-5d6c06e4e1df,,18740,,41985,0,,,,58410,Kain Medrano,kain medrano,"Medrano, Kain",LB,WAS,2001-02-16,2025,original
202,17234,00-0040218,12523,4708486,,HornJi00,27294,144483,26717166,1824,f15872a6-7bc1-41e4-a2cd-0a2fbc432bf7,,18569,,41999,0,,,,58413,Jimmy Horn,jimmy horn,"Horn, Jimmy",WR,CAR,2002-09-12,2025,original
203,17235,00-0040018,12697,4429009,,PoweAn00,,124392,3163237,,63ddbf22-f7f5-4552-8617-142b2417ee64,,18671,,41976,0,,,,58414,Antwaun Powell-Ryland,antwaun powell-ryland,"Powell-Ryland, Antwaun",DE,FA,2002-02-23,2025,original
204,17236,00-0040076,12696,4565311,,PeebAe00,,122379,3162850,,763488fa-9768-4624-89f2-bec0baba7334,,18700,,41979,0,,,,58415,Aeneas Peebles,aeneas peebles,"Peebles, Aeneas",DT,BAL,2001-09-03,2025,original
205,17237,00-0040077,12695,4575860,,LongRo00,,129886,3177340,,ee2fdc5e-e57f-4ce7-b64f-f54f6932b3be,,18612,,41998,0,,,,58417,Robert Longerbeam,robert longerbeam,"Longerbeam, Robert",CB,BAL,2001-01-18,2025,original
206,17238,00-0040220,12690,4775196,,MellTo00,27539,147646,3162687,,f6d13858-d592-4603-a9cb-518c1b57806d,,18816,,42001,0,,,,58418,Tommy Mellott,tommy mellott,"Mellott, Tommy",WR,NOS,2001-03-30,2025,original
207,17239,00-0040221,12694,4429018,,MickRJ00,,122153,3162716,,9fafb31c-10c8-4299-822c-8d532904b6fb,,18627,,41987,0,,,,58419,R.J. Mickens,rj mickens,"Mickens, R.J.",S,LAC,2001-07-10,2025,original
208,17240,00-0040222,12688,4693331,,MillCa00,,125299,3175318,,065b4e2a-5071-4b33-aef8-0b3eb99dce35,,18808,,41964,0,,,,58420,Cam Miller,cam miller,"Miller, Cam",QB,FA,2001-06-18,2025,original
209,17241,00-0040223,12693,4589212,,CrawJe00,,124372,3162871,,640f28f2-9365-44f2-bbfb-29730dfe8c90,,18746,,41977,0,,,,58421,Jeremy Crawshaw,jeremy crawshaw,"Crawshaw, Jeremy",PN,DEN,2001-05-22,2025,original
210,17242,00-0040019,12737,4431603,,ToiaJa00,,146406,26694727,,09ab3357-370f-4d35-abfe-4576d00e5c87,,18710,,42003,0,,,,58422,Jay Toia,jay toia,"Toia, Jay",DT,DAL,2003-07-16,2025,original
211,17243,00-0040225,12715,4590292,,FidoTh00,23039,144997,26699695,1827,0e21445d-6318-43ce-ba78-310ee648b602,,18507,,42004,0,,,,58424,Thomas Fidone,thomas fidone,"Fidone, Thomas",TE,NYG,2002-09-20,2025,original
212,17244,00-0040228,12722,4685126,,LindCo00,27231,129660,3161753,,c2a6d8cb-26f5-4b44-9a2a-a29c5d8a6446,,18728,,42034,0,,,,58427,Cody Lindenberg,cody lindenberg,"Lindenberg, Cody",LB,LVR,2002-01-15,2025,original
213,17245,00-0040229,12724,4677281,,HamiKy01,,145148,26738592,,21441b4b-dd79-4845-93d6-725ca427d6fb,,18818,,42011,0,,,,58429,Kyonte Hamilton,kyonte hamilton,"Hamilton, Kyonte",DT,HOU,2002-11-07,2025,original
214,17246,00-0040230,12736,4430821,,CrawKi00,,123111,3168212,,4c752c92-6699-40b0-b436-035f152af376,,18639,,42016,0,,,,58430,Kitan Crawford,kitan crawford,"Crawford, Kitan",S,ARI,2001-12-31,2025,original
215,17247,00-0040231,12733,4429490,,BrueCa00,,131889,3161527,,5d19be5f-da33-4d86-b910-06e4ccd7f0c7,,18735,,42022,0,,,,58431,Carson Bruener,carson bruener,"Bruener, Carson",LB,PIT,2001-06-05,2025,original
216,17248,00-0040232,12734,4608004,,KentDo00,,130439,3176061,,87d18965-9526-474f-8657-4fe8c3f5c8a2,,18819,,42026,0,,,,58434,Donte Kent,donte kent,"Kent, Donte",CB,PIT,2001-09-28,2025,original
217,17249,00-0040233,12731,4575115,,JackDa04,,98883,3135291,,3efcc497-81cd-44be-8bc3-8930d13868b0,,18804,,42014,0,,,,58435,Dan Jackson,dan jackson,"Jackson, Dan",S,DET,2000-11-30,2025,original
218,17250,00-0040235,12723,4432789,,WohlHu00,,145183,26726472,,9a8eac53-759b-4594-bec9-cecd5b296760,,18635,,42029,0,,,,58437,Hunter Wohler,hunter wohler,"Wohler, Hunter",S,IND,2003-01-12,2025,original
219,17251,00-0040020,12730,4695280,,RobiMi01,,139042,29557287,,9362edb6-b774-4f56-be92-234da2567364,,18821,,42028,0,,,,58442,Micah Robinson,micah robinson,"Robinson, Micah",CB,GBP,2002-02-05,2025,original
220,17253,00-0040240,12735,4432208,,LohnCa00,27550,188299,3177905,,88a09f4b-3cc1-4e70-bf4c-9b1503ecb89f,,18822,,42027,0,,,,58446,Caleb Lohner,caleb lohner,"Lohner, Caleb",TE,FA,2001-10-01,2025,original
